0	 -0.002930	 0.000244	 0.061069	
1	 -0.000244	 -0.003174	 0.030534	
2	 0.000732	 -0.001221	 0.053435	
3	 -0.001709	 0.003662	 0.038168	
4	 0.007324	 -0.003906	 0.007634	
5	 -0.004395	 -0.000732	 -0.045802	
6	 0.003174	 0.001709	 -0.038168	
7	 0.001709	 0.000244	 -0.015267	
8	 0.000488	 -0.004150	 -0.007634	
9	 0.002930	 0.000244	 -0.076336	
10	 0.006348	 0.001221	 0.007634	
11	 -0.000977	 -0.000732	 -0.061069	
12	 0.004150	 -0.000977	 -0.083969	
13	 0.003906	 0.000000	 -0.122137	
14	 0.001953	 -0.001221	 0.229008	
15	 0.003906	 -0.001221	 0.015267	
16	 0.000977	 0.001221	 0.053435	
17	 0.000000	 0.000977	 -0.045802	
18	 -0.003662	 0.001709	 -0.038168	
19	 0.004639	 -0.003174	 0.030534	
20	 0.000000	 -0.003418	 0.106870	
21	 0.000977	 -0.000488	 -0.106870	
22	 -0.002930	 0.003662	 -0.045802	
23	 0.004883	 0.002930	 -0.137405	
24	 0.001465	 0.000977	 -0.045802	
25	 0.000000	 -0.000732	 -0.091603	
26	 -0.001709	 0.003662	 -0.137405	
27	 -0.000244	 0.001953	 -0.076336	
28	 -0.001709	 -0.002197	 0.038168	
29	 0.001465	 0.002930	 -0.030534	
30	 0.002930	 0.000732	 0.045802	
31	 0.001953	 -0.002686	 0.053435	
32	 0.002441	 0.002197	 -0.236641	
33	 0.002441	 0.002441	 -0.030534	
34	 0.000000	 -0.000488	 -0.091603	
35	 0.000000	 0.000977	 0.053435	
36	 -0.000732	 -0.005371	 0.045802	
37	 0.003174	 -0.000244	 0.091603	
38	 0.002930	 -0.000977	 0.061069	
39	 -0.001465	 -0.000732	 0.068702	
40	 0.007324	 0.000732	 0.068702	
41	 -0.004639	 -0.002441	 -0.145038	
42	 0.002441	 0.004395	 0.000000	
43	 -0.000244	 0.003418	 0.015267	
44	 -0.003174	 -0.002686	 0.190840	
45	 0.001709	 0.002197	 0.045802	
46	 0.002930	 -0.005615	 -0.083969	
47	 0.000000	 0.000732	 -0.053435	
48	 -0.001221	 0.000488	 0.175573	
49	 0.002441	 -0.002197	 0.106870	
