419586	 19029	 -0.008789	 0.001953	 -0.038168	
419627	 19031	 -0.002686	 -0.000244	 -0.022901	
419647	 19032	 -0.003418	 -0.001221	 -0.022901	
419667	 19033	 0.001465	 -0.004395	 -0.022901	
419687	 19034	 0.001953	 -0.001953	 0.038168	
419707	 19035	 0.002197	 0.000000	 -0.129771	
419727	 19036	 -0.005615	 0.000732	 0.061069	
419747	 19037	 0.000000	 0.000732	 0.007634	
419767	 19038	 0.002197	 -0.001221	 0.068702	
419787	 19039	 -0.004639	 -0.002197	 -0.061069	
419807	 19040	 -0.003662	 0.001709	 -0.129771	
419827	 19041	 -0.004639	 -0.004395	 -0.045802	
419847	 19042	 -0.002197	 0.000732	 -0.061069	
419867	 19043	 0.000000	 -0.002197	 0.000000	
419887	 19044	 0.002930	 -0.001221	 -0.068702	
419907	 19045	 -0.008301	 -0.000488	 -0.015267	
419927	 19046	 -0.002197	 -0.007324	 0.282443	
419946	 19047	 0.000000	 0.002197	 -0.030534	
419966	 19048	 0.000977	 0.002441	 -0.183206	
419986	 19049	 0.001221	 -0.005127	 0.000000	
420006	 19050	 -0.001709	 0.000977	 -0.198473	
420026	 19051	 -0.005371	 0.003906	 0.038168	
420046	 19052	 0.000000	 0.000000	 -0.015267	
420066	 19053	 -0.006592	 -0.002197	 0.083969	
420086	 19054	 -0.000244	 -0.002930	 0.038168	
420106	 19055	 -0.002197	 0.000244	 -0.122137	
420126	 19056	 -0.000977	 -0.000732	 0.022901	
420146	 19057	 0.001709	 -0.008301	 0.030534	
420166	 19058	 0.009766	 -0.000244	 -0.015267	
420186	 19059	 -0.004395	 -0.003906	 -0.038168	
420206	 19060	 -0.010254	 -0.004639	 -0.145038	
420226	 19061	 0.002686	 0.001709	 0.015267	
420246	 19062	 -0.000977	 -0.002197	 -0.122137	
420267	 19063	 -0.007812	 0.003174	 0.061069	
420287	 19064	 0.001221	 -0.000732	 0.015267	
420307	 19065	 -0.002197	 -0.003906	 -0.083969	
420327	 19066	 -0.006592	 0.003662	 0.000000	
420347	 19067	 0.000488	 -0.000244	 -0.083969	
420367	 19068	 -0.002686	 0.004395	 0.076336	
420387	 19069	 -0.010498	 -0.002197	 -0.099237	
420407	 19070	 -0.002930	 -0.003906	 0.061069	
420427	 19071	 -0.003174	 -0.003906	 0.007634	
420447	 19072	 -0.003418	 -0.003418	 0.076336	
420467	 19073	 -0.003174	 0.005615	 0.106870	
420487	 19074	 -0.002686	 -0.001221	 0.007634	
420507	 19075	 -0.006348	 0.000488	 0.015267	
420527	 19076	 0.000000	 0.001709	 0.015267	
420547	 19077	 -0.002686	 -0.002686	 -0.022901	
420567	 19078	 0.005615	 -0.000488	 -0.007634	
420587	 19079	 -0.001465	 0.004639	 0.152672	
420608	 19080	 -0.007568	 -0.009521	 0.083969	
420628	 19081	 0.001221	 0.002197	 0.007634	
420648	 19082	 -0.004395	 0.002686	 -0.030534	
420668	 19083	 -0.003906	 0.000732	 -0.053435	
420688	 19084	 -0.000732	 -0.001709	 -0.106870	
420708	 19085	 -0.004150	 0.001465	 0.030534	
420728	 19086	 -0.004883	 0.001709	 0.198473	
420748	 19087	 -0.005859	 -0.004150	 -0.114504	
420768	 19088	 0.001221	 -0.003174	 -0.083969	
420788	 19089	 -0.004150	 -0.000732	 -0.038168	
420808	 19090	 -0.003174	 -0.002930	 -0.015267	
420828	 19091	 -0.003906	 -0.005371	 0.022901	
420848	 19092	 0.001709	 -0.004883	 -0.099237	
420868	 19093	 -0.000732	 -0.004395	 0.099237	
420888	 19094	 0.000244	 -0.002930	 0.122137	
420908	 19095	 0.006104	 0.000244	 0.061069	
420928	 19096	 -0.003662	 -0.000977	 0.076336	
420948	 19097	 -0.002930	 0.002197	 -0.015267	
420968	 19098	 -0.000488	 -0.001953	 -0.122137	
420988	 19099	 -0.003174	 -0.011230	 -0.030534	
421008	 19100	 -0.005371	 0.001709	 -0.099237	
421027	 19101	 0.005859	 -0.005859	 0.015267	
421047	 19102	 -0.001953	 -0.003662	 -0.038168	
421067	 19103	 0.001465	 -0.001221	 -0.122137	
421087	 19104	 0.002197	 0.002686	 0.030534	
421107	 19105	 -0.003418	 0.000977	 0.022901	
421127	 19106	 0.007812	 -0.000732	 0.022901	
421147	 19107	 0.000488	 0.003418	 0.061069	
421167	 19108	 -0.003662	 0.000244	 0.068702	
421187	 19109	 -0.002197	 -0.000977	 -0.038168	
421207	 19110	 -0.000977	 -0.002441	 -0.122137	
421227	 19111	 0.000488	 0.003174	 0.229008	
421248	 19112	 -0.006348	 -0.003418	 -0.068702	
421268	 19113	 0.003906	 -0.001709	 0.015267	
421288	 19114	 -0.002686	 0.003418	 0.137405	
421308	 19115	 -0.003662	 0.005859	 0.083969	
421328	 19116	 -0.001953	 -0.007568	 0.068702	
421348	 19117	 -0.007080	 0.005615	 -0.106870	
421368	 19118	 -0.004150	 -0.003174	 -0.015267	
421388	 19119	 0.000000	 0.001953	 -0.015267	
421408	 19120	 -0.002197	 -0.001221	 -0.038168	
421428	 19121	 -0.003906	 -0.002441	 0.030534	
421448	 19122	 0.002930	 -0.001465	 -0.061069	
421468	 19123	 -0.011719	 0.005371	 0.099237	
421488	 19124	 0.004150	 -0.001465	 -0.061069	
421508	 19125	 -0.000977	 -0.007568	 0.015267	
421528	 19126	 -0.005127	 -0.001221	 -0.053435	
421548	 19127	 -0.001709	 -0.003174	 -0.007634	
421568	 19128	 -0.003662	 -0.002686	 -0.068702	
421588	 19129	 -0.001465	 -0.000244	 -0.145038	
421608	 19130	 -0.003906	 0.001709	 -0.007634	
421628	 19131	 0.001465	 -0.003418	 -0.099237	
421648	 19132	 0.001221	 -0.000488	 -0.106870	
421668	 19133	 -0.001221	 0.001709	 0.000000	
421688	 19134	 -0.000732	 0.005127	 0.045802	
421708	 19135	 -0.004883	 -0.000488	 -0.091603	
421728	 19136	 -0.003418	 -0.004395	 0.053435	
421748	 19137	 -0.005127	 -0.000977	 -0.114504	
421768	 19138	 -0.003662	 -0.004883	 -0.038168	
421788	 19139	 -0.006104	 -0.004150	 -0.022901	
421808	 19140	 -0.007080	 -0.005859	 -0.152672	
421828	 19141	 0.001221	 -0.000732	 -0.015267	
421848	 19142	 -0.003906	 0.001953	 0.175573	
421868	 19143	 -0.003662	 0.000977	 0.000000	
421888	 19144	 -0.003906	 -0.001465	 -0.114504	
421908	 19145	 -0.010254	 0.002441	 -0.137405	
421928	 19146	 0.001953	 0.002197	 0.030534	
421948	 19147	 -0.006836	 -0.005127	 -0.022901	
421968	 19148	 -0.003906	 -0.003906	 0.145038	
421988	 19149	 -0.002686	 -0.000488	 0.145038	
422008	 19150	 0.003906	 -0.007080	 0.038168	
422028	 19151	 -0.006836	 0.000732	 -0.106870	
422048	 19152	 0.004639	 0.008789	 0.190840	
422068	 19153	 0.001221	 -0.000244	 0.122137	
422088	 19154	 -0.001221	 0.002441	 -0.053435	
422108	 19155	 -0.003418	 -0.001221	 0.061069	
422128	 19156	 0.000244	 -0.003662	 -0.022901	
422148	 19157	 -0.004395	 -0.002197	 -0.076336	
422168	 19158	 -0.002930	 0.000732	 0.167939	
422188	 19159	 -0.002686	 0.002930	 -0.129771	
422208	 19160	 -0.000977	 -0.003418	 -0.099237	
422228	 19161	 -0.006104	 -0.000732	 -0.045802	
422248	 19162	 0.001953	 0.001465	 0.000000	
422268	 19163	 -0.005371	 0.001953	 0.061069	
422288	 19164	 -0.003662	 -0.001709	 -0.007634	
422308	 19165	 -0.006836	 -0.002197	 0.145038	
422328	 19166	 -0.004883	 0.005859	 0.106870	
422348	 19167	 -0.004395	 -0.002197	 0.129771	
422368	 19168	 -0.004883	 0.001221	 -0.015267	
422388	 19169	 -0.004395	 -0.003662	 -0.175573	
422408	 19170	 -0.010254	 0.001221	 -0.038168	
422448	 19172	 -0.002441	 0.006104	 -0.137405	
422468	 19173	 -0.001221	 -0.007812	 -0.076336	
422488	 19174	 0.000977	 -0.001953	 0.099237	
422508	 19175	 0.002441	 -0.002686	 -0.007634	
422529	 19176	 -0.000732	 0.005859	 -0.175573	
422549	 19177	 0.001709	 -0.001465	 -0.022901	
422569	 19178	 -0.006348	 -0.003418	 -0.122137	
422589	 19179	 -0.006348	 0.004395	 -0.213740	
422609	 19180	 -0.002686	 -0.000488	 -0.045802	
422629	 19181	 0.002930	 -0.004639	 -0.083969	
422649	 19182	 -0.005615	 -0.003662	 -0.015267	
422669	 19183	 -0.002686	 0.000732	 0.091603	
422689	 19184	 -0.000732	 -0.003174	 -0.061069	
422709	 19185	 -0.002686	 0.000244	 -0.030534	
422729	 19186	 0.000244	 0.001465	 0.030534	
422749	 19187	 -0.004150	 -0.001953	 0.015267	
422769	 19188	 0.000244	 0.002197	 -0.022901	
422789	 19189	 -0.012939	 -0.003418	 0.122137	
422809	 19190	 -0.005859	 0.003662	 -0.106870	
422829	 19191	 -0.004639	 -0.001221	 0.030534	
422849	 19192	 -0.002686	 0.000244	 0.061069	
422870	 19193	 -0.004150	 0.002197	 -0.045802	
422890	 19194	 -0.007324	 0.001465	 -0.022901	
422910	 19195	 0.004639	 -0.004639	 -0.022901	
422930	 19196	 0.000488	 0.000488	 -0.122137	
422950	 19197	 -0.000732	 -0.001221	 0.099237	
422970	 19198	 0.001709	 0.005127	 -0.007634	
422990	 19199	 -0.002441	 0.000488	 -0.030534	
423010	 19200	 0.003906	 0.001465	 0.129771	
423030	 19201	 -0.000977	 0.001709	 0.022901	
423070	 19203	 -0.007324	 -0.000488	 0.038168	
423090	 19204	 -0.002441	 0.001709	 0.137405	
423110	 19205	 -0.003906	 -0.002686	 -0.068702	
423130	 19206	 -0.006104	 -0.002197	 -0.152672	
423150	 19207	 -0.002686	 0.006104	 0.015267	
423170	 19208	 0.002197	 0.000977	 -0.145038	
423190	 19209	 -0.000977	 0.002197	 0.045802	
423211	 19210	 -0.002197	 -0.002441	 0.122137	
423231	 19211	 -0.001709	 0.005371	 -0.091603	
423271	 19213	 -0.000977	 -0.004883	 0.045802	
423291	 19214	 -0.002441	 0.000488	 -0.091603	
423311	 19215	 0.002441	 0.000488	 -0.022901	
423331	 19216	 -0.006836	 0.000244	 -0.053435	
423351	 19217	 -0.003418	 -0.010986	 -0.045802	
423371	 19218	 -0.007080	 0.000244	 0.030534	
423391	 19219	 -0.009277	 -0.006592	 0.007634	
423411	 19220	 -0.004639	 0.002197	 -0.061069	
423431	 19221	 -0.005615	 0.002197	 0.145038	
423451	 19222	 -0.003418	 -0.004395	 -0.129771	
423471	 19223	 -0.002686	 -0.000977	 -0.030534	
423491	 19224	 -0.000977	 0.001953	 -0.114504	
423511	 19225	 0.000244	 -0.001953	 0.122137	
423531	 19226	 -0.002686	 0.001709	 -0.167939	
423552	 19227	 -0.001465	 -0.004883	 0.015267	
