0	 0.001709	 -0.000488	 0.068702	
1	 0.000977	 -0.004395	 0.038168	
2	 0.005371	 -0.001465	 -0.038168	
3	 -0.002930	 -0.005859	 0.061069	
4	 -0.000244	 0.000244	 0.053435	
5	 0.000000	 0.003418	 0.061069	
6	 0.007080	 -0.005127	 -0.068702	
7	 0.000000	 0.002686	 -0.022901	
8	 0.002441	 -0.001221	 -0.007634	
9	 0.003174	 0.004883	 -0.061069	
10	 0.000244	 0.000732	 0.061069	
11	 -0.001953	 0.003418	 -0.015267	
12	 -0.004150	 0.001465	 0.129771	
13	 -0.001953	 0.000977	 0.045802	
14	 -0.001221	 -0.000977	 0.030534	
15	 -0.003906	 0.005615	 0.122137	
16	 -0.006104	 -0.002930	 -0.007634	
17	 -0.002197	 0.000977	 -0.045802	
18	 0.007812	 -0.002441	 -0.122137	
19	 0.005615	 0.000977	 -0.106870	
20	 0.001953	 -0.006348	 0.022901	
21	 -0.002441	 -0.003174	 0.015267	
22	 -0.002686	 0.005127	 0.015267	
23	 0.001221	 -0.002930	 0.076336	
24	 0.001465	 -0.001465	 -0.091603	
25	 -0.000977	 -0.009277	 0.106870	
26	 -0.001221	 0.004150	 -0.015267	
27	 0.002441	 0.000244	 -0.022901	
28	 -0.000732	 0.001465	 -0.022901	
29	 0.001465	 0.000488	 0.007634	
30	 0.005127	 -0.001465	 0.053435	
31	 -0.002197	 0.000488	 0.221374	
32	 -0.000977	 -0.001709	 0.083969	
33	 -0.000977	 0.000244	 0.007634	
34	 0.001953	 -0.002197	 0.053435	
35	 0.005859	 -0.002441	 0.106870	
36	 -0.001465	 -0.003662	 0.022901	
37	 -0.000732	 -0.003174	 -0.076336	
38	 -0.000244	 -0.005615	 0.030534	
39	 -0.003906	 -0.000244	 0.030534	
40	 -0.002197	 -0.002441	 -0.091603	
41	 -0.000244	 0.002930	 -0.038168	
42	 0.000000	 0.001465	 -0.045802	
43	 0.005127	 -0.002930	 -0.091603	
44	 -0.000977	 -0.002686	 -0.007634	
45	 -0.003174	 -0.004150	 -0.038168	
46	 -0.000488	 -0.000732	 -0.045802	
47	 0.001953	 -0.000244	 -0.030534	
48	 -0.000732	 -0.000244	 0.099237	
49	 0.000244	 0.001953	 -0.137405	
50	 0.000000	 -0.000488	 -0.068702	
51	 -0.002686	 0.001953	 -0.068702	
52	 0.001221	 0.002930	 -0.076336	
53	 0.000977	 0.002197	 -0.152672	
54	 -0.000977	 -0.005615	 0.045802	
55	 -0.003418	 -0.001709	 -0.053435	
56	 -0.005371	 -0.002686	 -0.007634	
57	 0.005615	 0.000732	 -0.022901	
58	 0.001465	 0.000000	 0.038168	
59	 0.001465	 -0.002686	 -0.053435	
60	 -0.005615	 0.000732	 -0.236641	
61	 -0.000977	 -0.000244	 0.053435	
62	 0.000244	 -0.003174	 -0.099237	
63	 0.003906	 0.000244	 0.068702	
64	 -0.002686	 -0.001709	 -0.198473	
65	 0.002197	 -0.002686	 -0.091603	
66	 0.004639	 -0.005127	 -0.038168	
67	 -0.000732	 0.000732	 -0.007634	
68	 0.003662	 -0.002197	 -0.061069	
69	 0.002441	 -0.005127	 0.091603	
70	 -0.001465	 -0.000488	 0.053435	
71	 0.001709	 -0.002197	 -0.091603	
72	 0.000977	 0.001709	 -0.106870	
73	 -0.001465	 -0.002197	 0.114504	
74	 -0.002686	 0.000732	 -0.030534	
75	 0.000977	 -0.003662	 -0.091603	
76	 -0.001221	 -0.000488	 -0.045802	
77	 0.002686	 -0.002930	 0.076336	
78	 -0.001709	 0.000488	 -0.007634	
79	 -0.001953	 -0.004150	 -0.022901	
80	 -0.000244	 -0.003906	 0.022901	
81	 -0.000977	 -0.000488	 0.068702	
82	 0.003662	 0.002441	 -0.022901	
83	 0.004395	 0.000977	 0.068702	
84	 -0.002686	 0.001709	 -0.022901	
85	 0.000732	 0.000000	 0.045802	
86	 0.007080	 0.000244	 -0.083969	
87	 0.004395	 0.000488	 -0.083969	
88	 -0.002930	 -0.004639	 -0.129771	
89	 -0.000732	 0.003662	 0.114504	
90	 -0.002930	 0.003418	 -0.114504	
91	 -0.005371	 0.003174	 -0.068702	
92	 0.001221	 0.000488	 0.160305	
93	 0.004883	 0.003174	 0.137405	
94	 -0.000732	 -0.002197	 0.145038	
95	 0.004639	 0.000244	 0.106870	
96	 0.000977	 -0.003174	 -0.145038	
97	 0.003418	 0.003174	 -0.053435	
98	 0.001953	 0.005127	 -0.106870	
99	 0.000244	 0.005615	 0.030534	
100	 -0.001465	 0.001465	 -0.030534	
101	 0.003418	 0.005371	 -0.099237	
102	 0.002197	 -0.005371	 0.038168	
103	 0.003418	 -0.003174	 -0.076336	
104	 0.000244	 0.000488	 0.030534	
105	 -0.003418	 0.002197	 -0.099237	
106	 0.000244	 0.002197	 -0.091603	
107	 0.004150	 0.000000	 -0.030534	
108	 0.000977	 -0.001709	 -0.022901	
109	 -0.000244	 -0.008545	 0.007634	
110	 0.001465	 0.000244	 0.015267	
111	 -0.002930	 -0.000977	 -0.175573	
112	 0.001221	 -0.001953	 -0.053435	
113	 0.001953	 0.003662	 -0.076336	
114	 0.001221	 -0.004883	 -0.068702	
115	 0.000488	 0.000488	 -0.076336	
116	 0.002441	 -0.002441	 0.152672	
117	 0.003418	 0.000244	 0.015267	
118	 0.000488	 0.000732	 -0.091603	
119	 0.000732	 -0.004639	 -0.022901	
120	 -0.002686	 -0.001221	 -0.114504	
121	 -0.001221	 -0.002441	 -0.091603	
122	 0.000000	 0.000244	 -0.091603	
123	 0.003418	 -0.004395	 -0.129771	
124	 0.002197	 0.000977	 0.022901	
125	 0.000977	 0.000244	 -0.099237	
126	 -0.000488	 -0.000732	 -0.045802	
127	 0.003906	 0.000732	 -0.083969	
128	 -0.000977	 0.004639	 -0.015267	
129	 0.000488	 0.001221	 -0.137405	
130	 0.000000	 -0.002197	 0.053435	
131	 0.003174	 -0.002441	 0.061069	
132	 0.005859	 -0.000977	 0.000000	
133	 -0.003174	 -0.005127	 -0.053435	
134	 -0.003906	 0.000977	 0.007634	
135	 -0.004150	 -0.001221	 -0.114504	
136	 -0.004395	 0.002197	 -0.045802	
137	 0.000488	 0.003906	 -0.030534	
138	 -0.001709	 0.005371	 0.015267	
139	 0.003906	 -0.002441	 -0.106870	
140	 0.005371	 0.005859	 -0.106870	
141	 0.002197	 0.000977	 -0.198473	
142	 0.000244	 0.002197	 0.091603	
143	 -0.001221	 -0.002441	 -0.076336	
144	 0.000244	 0.003174	 0.091603	
145	 0.002930	 -0.002686	 0.061069	
146	 0.000977	 0.000000	 -0.038168	
147	 0.001465	 0.001465	 -0.076336	
148	 0.002197	 0.003906	 0.030534	
149	 0.000488	 0.009521	 0.099237	
150	 0.001465	 0.002930	 -0.038168	
151	 0.006104	 -0.009033	 -0.091603	
152	 0.003906	 0.000977	 -0.015267	
153	 0.005127	 -0.000732	 0.038168	
154	 0.000244	 -0.001953	 -0.099237	
155	 -0.003174	 0.007324	 0.015267	
156	 -0.000244	 -0.004883	 -0.091603	
157	 -0.000732	 -0.000732	 0.015267	
158	 0.006104	 0.001465	 -0.053435	
159	 -0.008057	 -0.003662	 0.045802	
160	 0.002441	 0.005127	 0.007634	
161	 -0.001465	 -0.003174	 -0.129771	
162	 -0.002197	 -0.000488	 -0.007634	
163	 0.002441	 0.002197	 0.022901	
164	 -0.000244	 0.000732	 -0.022901	
165	 0.004883	 -0.001953	 0.076336	
166	 0.000000	 -0.003662	 0.083969	
167	 -0.004150	 0.002686	 0.007634	
168	 0.005371	 -0.005615	 -0.099237	
169	 0.009033	 -0.001709	 -0.030534	
170	 -0.005615	 -0.003174	 -0.015267	
171	 -0.003418	 0.003418	 -0.068702	
172	 -0.001465	 0.000732	 -0.038168	
173	 0.002197	 -0.000488	 -0.167939	
174	 0.000244	 -0.005127	 -0.015267	
175	 0.001465	 0.000977	 -0.022901	
176	 -0.004150	 0.001465	 -0.045802	
177	 -0.006592	 0.002930	 -0.129771	
178	 0.000732	 0.001465	 -0.015267	
179	 0.003418	 -0.002930	 -0.038168	
180	 -0.000488	 -0.002930	 0.030534	
181	 -0.007324	 -0.006592	 -0.083969	
182	 0.000732	 0.000977	 -0.083969	
183	 0.003906	 -0.004883	 0.068702	
184	 0.008301	 0.001709	 0.061069	
185	 0.004395	 -0.000488	 -0.106870	
186	 -0.004639	 -0.007568	 -0.091603	
187	 0.004639	 -0.003906	 -0.068702	
188	 -0.003906	 -0.000244	 -0.015267	
189	 -0.002930	 -0.002686	 -0.076336	
190	 0.005859	 0.005371	 -0.099237	
191	 0.001465	 -0.001465	 -0.045802	
192	 -0.007080	 -0.002441	 -0.145038	
193	 0.002441	 0.001709	 0.000000	
194	 0.006104	 -0.003662	 0.045802	
195	 0.005859	 -0.003174	 -0.068702	
196	 -0.000977	 0.000488	 -0.015267	
197	 0.000000	 0.002686	 0.160305	
198	 0.001709	 -0.000732	 -0.106870	
199	 -0.007324	 0.000977	 0.007634	
200	 0.001221	 0.002197	 -0.076336	
201	 0.005127	 0.005859	 0.106870	
202	 0.001953	 -0.000732	 0.068702	
203	 -0.000977	 0.001953	 -0.114504	
204	 -0.002930	 -0.004150	 0.221374	
205	 0.000732	 0.000244	 -0.068702	
206	 -0.008057	 -0.001465	 -0.068702	
207	 -0.001221	 -0.002441	 -0.030534	
208	 -0.001953	 0.000732	 0.030534	
209	 -0.000244	 0.002686	 -0.129771	
210	 -0.001465	 0.000732	 0.000000	
211	 0.003906	 -0.001953	 0.022901	
212	 0.004150	 -0.002197	 0.038168	
213	 -0.003174	 -0.002197	 -0.038168	
214	 -0.007080	 -0.001465	 0.145038	
215	 0.002197	 -0.001221	 -0.015267	
216	 0.000488	 -0.005615	 0.045802	
217	 -0.001221	 -0.002930	 0.099237	
218	 -0.005371	 -0.002197	 -0.145038	
219	 0.006592	 0.001709	 -0.114504	
220	 0.002686	 -0.003662	 0.091603	
221	 -0.001709	 0.004395	 0.038168	
222	 0.004395	 0.004150	 -0.007634	
223	 0.000977	 0.000488	 -0.015267	
224	 0.002197	 -0.002441	 -0.007634	
225	 -0.000244	 -0.001709	 0.045802	
226	 -0.001465	 0.000000	 0.053435	
227	 0.006104	 0.001709	 -0.076336	
228	 -0.005371	 -0.003662	 -0.030534	
229	 0.004395	 -0.008789	 -0.007634	
230	 -0.002686	 0.003174	 0.015267	
231	 -0.001465	 0.000488	 0.099237	
232	 0.000000	 -0.003418	 -0.061069	
233	 0.000000	 0.003906	 0.030534	
234	 -0.000244	 -0.000732	 0.000000	
235	 0.000244	 -0.001465	 0.030534	
236	 0.003906	 0.000732	 -0.038168	
237	 0.001221	 0.001465	 -0.030534	
238	 -0.001221	 -0.002930	 0.022901	
239	 0.001709	 -0.005127	 -0.099237	
240	 0.000488	 -0.000977	 -0.068702	
241	 0.001953	 -0.000977	 0.030534	
242	 0.002686	 -0.002441	 -0.030534	
243	 0.000244	 -0.001221	 0.007634	
244	 -0.000732	 0.001953	 -0.152672	
245	 -0.000732	 -0.000732	 0.076336	
246	 0.003418	 0.001465	 0.007634	
247	 0.000977	 0.004395	 0.038168	
248	 -0.000244	 0.002930	 -0.076336	
249	 0.001953	 0.000244	 -0.038168	
250	 -0.000977	 -0.001221	 0.061069	
252	 0.001465	 0.000488	 0.007634	
253	 0.004639	 -0.002686	 0.000000	
254	 0.004395	 -0.004883	 0.083969	
255	 -0.004883	 -0.000244	 0.015267	
256	 0.001465	 -0.004150	 -0.083969	
257	 -0.003418	 -0.004150	 -0.007634	
258	 -0.001465	 -0.001709	 -0.099237	
259	 -0.001221	 0.002930	 0.091603	
260	 -0.001709	 -0.002197	 0.083969	
261	 -0.000244	 -0.000732	 0.038168	
262	 -0.000488	 0.000244	 -0.015267	
263	 0.000732	 0.001953	 0.007634	
264	 -0.002197	 -0.001221	 -0.091603	
265	 0.003906	 -0.001221	 -0.091603	
266	 -0.003662	 0.000244	 -0.061069	
267	 -0.003418	 -0.001953	 -0.022901	
268	 0.000000	 -0.000732	 -0.007634	
269	 0.003662	 0.000488	 -0.114504	
270	 -0.005859	 0.003174	 0.076336	
271	 0.001221	 0.000000	 0.000000	
272	 0.001221	 -0.000977	 -0.076336	
273	 -0.005859	 -0.002441	 0.106870	
274	 -0.003174	 -0.005615	 -0.099237	
275	 0.004150	 0.002686	 0.053435	
276	 -0.003418	 0.000977	 -0.053435	
277	 0.000244	 -0.005615	 -0.106870	
278	 0.001465	 -0.002686	 0.022901	
279	 -0.000488	 -0.003418	 0.152672	
280	 -0.004150	 0.006104	 -0.015267	
281	 -0.003906	 -0.001221	 0.015267	
282	 -0.001709	 0.002441	 -0.114504	
283	 -0.001953	 -0.004639	 -0.129771	
284	 -0.007080	 0.003662	 0.068702	
285	 0.000000	 0.005859	 0.099237	
286	 0.002930	 -0.003418	 -0.152672	
287	 0.001465	 -0.002686	 -0.068702	
288	 0.004639	 0.000488	 0.137405	
289	 -0.003418	 0.004639	 -0.030534	
290	 0.001953	 0.000732	 -0.076336	
291	 0.001221	 -0.000732	 0.129771	
292	 -0.000488	 -0.005615	 0.053435	
293	 -0.006104	 -0.002197	 0.000000	
294	 0.001709	 0.000000	 0.022901	
295	 0.005127	 -0.001465	 0.053435	
296	 -0.003662	 -0.003662	 0.030534	
297	 0.001465	 0.004395	 -0.091603	
298	 -0.000732	 0.001465	 -0.053435	
299	 0.004150	 -0.003662	 -0.045802	
300	 0.002441	 -0.000977	 0.038168	
301	 0.003662	 0.004639	 0.045802	
302	 0.003174	 0.001953	 -0.114504	
303	 0.003906	 -0.004150	 -0.106870	
304	 0.001953	 0.000244	 0.106870	
305	 0.001953	 0.004395	 -0.083969	
306	 0.003174	 -0.000488	 -0.091603	
307	 -0.000977	 -0.000977	 -0.083969	
308	 -0.002197	 0.002441	 -0.022901	
309	 0.000000	 0.000488	 0.129771	
310	 -0.003174	 0.003662	 0.000000	
311	 0.003174	 0.002686	 -0.099237	
312	 -0.000488	 0.002197	 -0.053435	
313	 -0.000244	 0.003174	 -0.152672	
314	 0.000732	 0.001953	 0.015267	
315	 0.000977	 -0.001709	 0.007634	
316	 0.004395	 0.003418	 0.030534	
317	 -0.000732	 0.003906	 0.076336	
318	 0.000732	 0.000244	 0.038168	
319	 0.003174	 0.011475	 -0.152672	
320	 -0.005615	 -0.002686	 0.038168	
321	 0.002930	 0.008789	 -0.099237	
322	 0.007080	 0.001953	 0.106870	
323	 0.000732	 -0.004883	 -0.068702	
324	 0.000488	 -0.002441	 0.007634	
325	 0.000488	 0.001709	 -0.038168	
326	 0.001465	 0.003418	 -0.083969	
327	 0.007568	 -0.007324	 -0.038168	
328	 -0.013184	 0.017334	 -0.167939	
329	 -0.010010	 -0.001465	 -0.083969	
330	 0.019043	 -0.028564	 0.290076	
331	 -0.004395	 0.013672	 0.129771	
332	 0.003418	 -0.006836	 0.083969	
333	 -0.003174	 0.001221	 -0.312977	
334	 0.007812	 0.012207	 0.099237	
335	 0.030029	 0.011719	 0.068702	
336	 0.016602	 -0.011963	 0.068702	
337	 -0.013672	 0.055908	 0.549618	
338	 0.014160	 0.015381	 -1.526718	
339	 0.005371	 -0.005127	 -0.236641	
340	 0.000977	 -0.002930	 -0.007634	
341	 0.003174	 0.000977	 -0.114504	
342	 -0.003174	 -0.001709	 0.000000	
343	 -0.002686	 -0.005371	 -0.183206	
344	 0.002686	 -0.001221	 -0.137405	
345	 -0.002686	 -0.001221	 0.000000	
346	 0.004639	 -0.009277	 0.038168	
347	 0.000732	 -0.007568	 0.030534	
348	 0.000977	 0.001465	 -0.022901	
349	 -0.004883	 -0.000732	 0.099237	
350	 -0.066406	 -0.022705	 -0.183206	
351	 0.019775	 0.002197	 0.320611	
352	 -0.003174	 -0.015625	 -0.145038	
353	 0.000732	 -0.001221	 -0.045802	
354	 -0.000977	 0.000732	 0.213740	
355	 0.001953	 -0.001465	 -0.091603	
356	 -0.000244	 -0.005371	 -0.167939	
357	 0.001221	 -0.002197	 -0.206107	
358	 0.001709	 0.004883	 0.007634	
359	 0.002441	 -0.003662	 0.007634	
360	 0.000732	 -0.004395	 0.000000	
361	 0.000977	 -0.003662	 -0.007634	
362	 -0.002441	 0.000000	 -0.076336	
363	 0.003662	 -0.000732	 -0.175573	
364	 0.001221	 -0.001709	 -0.152672	
365	 0.000488	 -0.000977	 -0.152672	
366	 -0.003174	 -0.005127	 0.000000	
367	 -0.001709	 0.000244	 0.099237	
368	 0.003174	 -0.009521	 0.015267	
369	 0.001465	 0.004395	 0.053435	
370	 -0.001709	 -0.006348	 -0.114504	
371	 0.002930	 -0.000977	 -0.061069	
372	 -0.001221	 0.000244	 0.122137	
373	 0.001221	 -0.002197	 -0.106870	
374	 0.002197	 -0.001221	 0.007634	
375	 -0.000732	 -0.004639	 0.015267	
376	 -0.002197	 -0.002930	 -0.030534	
377	 0.003174	 0.001465	 -0.015267	
378	 0.002686	 0.002930	 -0.053435	
379	 -0.006348	 -0.001709	 -0.022901	
380	 -0.008545	 0.000977	 0.045802	
381	 -0.003662	 -0.002197	 0.099237	
382	 -0.000977	 -0.006104	 -0.145038	
383	 0.003906	 -0.000977	 -0.076336	
384	 0.002197	 -0.002197	 0.030534	
385	 -0.002197	 0.004883	 -0.083969	
386	 -0.000732	 0.003662	 0.007634	
387	 -0.003418	 -0.005615	 0.129771	
388	 -0.002197	 0.005859	 0.145038	
389	 -0.005371	 0.003418	 -0.030534	
390	 -0.010254	 0.002197	 0.106870	
391	 0.000977	 -0.003418	 0.000000	
392	 0.240967	 0.019287	 -4.175572	
393	 0.004883	 0.017334	 -3.305344	
394	 -0.064941	 0.051270	 1.305344	
