599560	 27942	 -0.003418	 -0.018311	 -0.030534	
599580	 27943	 -0.007324	 -0.014648	 0.045802	
599600	 27944	 -0.002197	 -0.021973	 -0.106870	
599620	 27945	 -0.010742	 -0.021729	 -0.114504	
599640	 27946	 -0.006104	 -0.013672	 -0.030534	
599660	 27947	 -0.006104	 -0.015869	 0.053435	
599680	 27948	 -0.008057	 -0.019287	 -0.053435	
599700	 27949	 -0.007812	 -0.015869	 -0.068702	
599720	 27950	 -0.011475	 -0.018066	 -0.030534	
599740	 27951	 -0.008057	 -0.015381	 0.000000	
599760	 27952	 -0.009277	 -0.018555	 0.022901	
599780	 27953	 -0.007568	 -0.015869	 0.137405	
599800	 27954	 -0.011475	 -0.021240	 0.053435	
599820	 27955	 -0.005859	 -0.018311	 -0.152672	
599840	 27956	 -0.009521	 -0.013672	 0.114504	
599860	 27957	 -0.005127	 -0.013184	 0.038168	
599880	 27958	 -0.011963	 -0.011719	 -0.015267	
599900	 27959	 -0.009766	 -0.015137	 -0.030534	
599920	 27960	 -0.004395	 -0.015625	 0.000000	
599940	 27961	 -0.003418	 -0.019775	 -0.122137	
599960	 27962	 -0.004639	 -0.013916	 0.007634	
599980	 27963	 -0.005127	 -0.018311	 -0.213740	
600000	 27964	 -0.009277	 -0.018799	 -0.175573	
600020	 27965	 -0.015137	 -0.016602	 0.015267	
600040	 27966	 -0.004395	 -0.014648	 0.007634	
600060	 27967	 -0.006836	 -0.015869	 0.061069	
600080	 27968	 -0.004639	 -0.015625	 -0.091603	
600100	 27969	 -0.007324	 -0.017334	 0.137405	
600120	 27970	 -0.018066	 -0.016113	 -0.061069	
600140	 27971	 -0.007568	 -0.019531	 0.038168	
600160	 27972	 -0.008301	 -0.020508	 -0.068702	
600180	 27973	 -0.006836	 -0.020264	 0.022901	
600200	 27974	 -0.014160	 -0.020264	 -0.106870	
600220	 27975	 -0.011230	 -0.018066	 0.061069	
600240	 27976	 -0.005859	 -0.010986	 -0.198473	
600260	 27977	 -0.008545	 -0.013672	 0.007634	
600280	 27978	 -0.010254	 -0.017334	 -0.190840	
600300	 27979	 -0.003662	 -0.019775	 -0.022901	
600321	 27980	 -0.010742	 -0.021484	 -0.091603	
600341	 27981	 -0.003662	 -0.018799	 -0.015267	
600361	 27982	 -0.001465	 -0.020996	 0.068702	
600381	 27983	 -0.004639	 -0.017090	 0.045802	
