577922	 27606	 -0.001465	 -0.015137	 0.137405	
577940	 27607	 -0.000244	 -0.018311	 -0.053435	
577958	 27608	 -0.005615	 -0.019531	 0.022901	
577977	 27609	 -0.002930	 -0.013428	 0.160305	
577996	 27610	 0.002197	 -0.010742	 0.022901	
578015	 27611	 -0.001709	 -0.018555	 -0.190840	
578033	 27612	 -0.006104	 -0.017822	 -0.083969	
578053	 27613	 -0.001465	 -0.017578	 -0.045802	
578071	 27614	 -0.002197	 -0.010742	 -0.061069	
578089	 27615	 -0.001709	 -0.020020	 -0.015267	
578108	 27616	 0.000244	 -0.013916	 -0.038168	
578127	 27617	 -0.000488	 -0.014404	 0.015267	
578146	 27618	 -0.004150	 -0.017090	 0.030534	
578164	 27619	 -0.004150	 -0.019043	 -0.015267	
578184	 27620	 -0.007080	 -0.019043	 0.030534	
578202	 27621	 -0.002686	 -0.009277	 -0.053435	
578221	 27622	 -0.005127	 -0.020020	 0.007634	
578240	 27623	 -0.005371	 -0.021240	 -0.007634	
578258	 27624	 -0.003662	 -0.011719	 0.045802	
578277	 27625	 -0.002686	 -0.016113	 -0.053435	
578295	 27626	 -0.003906	 -0.014160	 -0.007634	
578315	 27627	 -0.007324	 -0.015381	 -0.022901	
578333	 27628	 -0.004639	 -0.016113	 0.022901	
578352	 27629	 -0.005859	 -0.019043	 0.038168	
578371	 27630	 -0.003906	 -0.020264	 -0.061069	
578390	 27631	 -0.001465	 -0.020264	 0.000000	
578408	 27632	 0.002930	 -0.016602	 -0.038168	
578427	 27633	 -0.001953	 -0.023682	 -0.167939	
578446	 27634	 -0.001709	 -0.019531	 0.083969	
578464	 27635	 -0.004883	 -0.011963	 -0.061069	
578483	 27636	 -0.004395	 -0.010498	 0.015267	
578502	 27637	 0.000244	 -0.014893	 -0.129771	
578521	 27638	 0.001221	 -0.022217	 0.007634	
578539	 27639	 -0.008057	 -0.010742	 -0.061069	
578557	 27640	 -0.004639	 -0.016357	 0.061069	
578577	 27641	 -0.006836	 -0.014648	 -0.030534	
578595	 27642	 -0.005127	 -0.017578	 0.076336	
578614	 27643	 -0.006104	 -0.016846	 0.038168	
578633	 27644	 -0.001953	 -0.016357	 -0.091603	
578652	 27645	 0.003906	 -0.009521	 -0.076336	
578670	 27646	 -0.002930	 -0.018555	 -0.137405	
578690	 27647	 -0.000244	 -0.014648	 -0.137405	
578708	 27648	 -0.003174	 -0.014893	 0.045802	
578726	 27649	 0.006104	 -0.013184	 -0.083969	
578745	 27650	 -0.001221	 -0.014893	 0.000000	
578764	 27651	 -0.006348	 -0.017578	 -0.099237	
578783	 27652	 -0.002441	 -0.013916	 -0.206107	
578801	 27653	 -0.008301	 -0.011963	 0.015267	
578820	 27654	 0.004639	 -0.021729	 0.091603	
578839	 27655	 -0.001221	 -0.015625	 -0.099237	
578857	 27656	 -0.003662	 -0.011230	 0.015267	
578876	 27657	 -0.002686	 -0.014648	 -0.152672	
578895	 27658	 0.002930	 -0.025146	 0.114504	
578914	 27659	 0.000732	 -0.019531	 -0.022901	
578932	 27660	 -0.006348	 -0.019775	 0.007634	
578952	 27661	 -0.002930	 -0.014404	 -0.175573	
