541231	 25647	 -0.270508	 0.223145	 31.900763	
541249	 25648	 -0.289795	 -0.287354	 29.664122	
541267	 25649	 -0.400146	 0.333496	 27.511450	
541287	 25650	 -0.370117	 -0.056885	 24.229008	
541305	 25651	 -0.504883	 -0.055420	 24.389313	
541324	 25652	 0.022705	 0.177002	 32.908398	
541342	 25653	 -0.364258	 -0.150391	 31.297710	
541473	 25660	 0.277344	 0.219482	 45.450382	
541493	 25661	 -0.348389	 0.088135	 39.404579	
541511	 25662	 0.264893	 0.375244	 43.526718	
541530	 25663	 -0.325439	 0.132812	 39.435116	
541549	 25664	 -0.191650	 0.156738	 40.419846	
541568	 25665	 0.072754	 -0.039307	 50.015266	
541586	 25666	 -1.484863	 -0.490234	 43.496181	
541605	 25667	 1.125000	 1.144531	 68.496185	
542860	 25734	 -0.061279	 -0.392822	 15.099236	
542878	 25735	 -0.623291	 -0.252930	 7.030534	
542898	 25736	 0.385498	 0.022705	 8.992367	
542916	 25737	 0.523193	 -0.547363	 3.480916	
542935	 25738	 0.185303	 0.472168	 11.809160	
542953	 25739	 -0.118164	 0.005371	 11.839695	
542972	 25740	 -0.114746	 -0.116943	 4.259542	
542991	 25741	 0.202637	 -0.176270	 10.984733	
543009	 25742	 -0.101318	 0.225098	 1.068702	
543029	 25743	 -0.239258	 -0.404297	 4.809160	
543047	 25744	 -0.097412	 0.389160	 6.465649	
543066	 25745	 -0.232178	 -0.361084	 -2.786260	
543085	 25746	 -0.128662	 0.132324	 4.137404	
543104	 25747	 -0.101318	 -0.153564	 0.702290	
543122	 25748	 -0.194092	 0.181641	 1.389313	
543140	 25749	 -0.257324	 0.224609	 5.450382	
543160	 25750	 -0.033936	 -0.263672	 -2.305344	
543178	 25751	 -0.615234	 -0.154541	 -2.885496	
543197	 25752	 -0.171631	 0.243652	 0.404580	
543215	 25753	 -0.082764	 -0.050781	 -2.145038	
543235	 25754	 -0.179199	 -0.037109	 0.832061	
543253	 25755	 -0.163330	 0.003418	 -1.580153	
543271	 25756	 -0.142090	 -0.104980	 -4.946565	
543291	 25757	 -0.325439	 -0.001221	 -2.931298	
543309	 25758	 0.044434	 0.189941	 -3.320611	
543328	 25759	 -0.252686	 -0.201660	 -3.106870	
543347	 25760	 -0.219482	 0.110352	 -6.358778	
543366	 25761	 -0.351074	 -0.301514	 -0.748092	
543384	 25762	 -0.550049	 0.260254	 -4.137404	
543403	 25763	 0.106689	 -0.138184	 -4.633588	
543422	 25764	 0.107666	 -0.085938	 -4.870229	
543440	 25765	 0.090576	 0.013184	 -2.160305	
543459	 25766	 0.028809	 -0.196045	 -2.969466	
543478	 25767	 -0.152588	 -0.007080	 -0.839695	
543497	 25768	 -0.154785	 -0.045166	 -0.931298	
543515	 25769	 -0.105713	 0.103027	 0.862595	
543534	 25770	 -0.313965	 0.003418	 -1.015267	
543553	 25771	 -0.085449	 0.128662	 -2.305344	
543571	 25772	 -0.102051	 0.070312	 -3.381679	
543590	 25773	 -0.257812	 -0.057129	 0.534351	
543609	 25774	 -0.213135	 0.072510	 -0.160305	
543628	 25775	 -0.059082	 -0.022461	 0.061069	
543646	 25776	 -0.120117	 0.010986	 -2.381679	
543666	 25777	 -0.052734	 0.030762	 0.045802	
543684	 25778	 -0.109619	 -0.028564	 -0.267176	
543703	 25779	 -0.068848	 -0.008057	 -0.396947	
543721	 25780	 -0.222656	 0.007568	 -0.175573	
543740	 25781	 -0.167725	 -0.062256	 0.343511	
543759	 25782	 -0.017334	 0.064453	 -1.022901	
543777	 25783	 -0.116211	 0.001709	 0.603053	
543797	 25784	 -0.080322	 -0.014893	 -0.610687	
543815	 25785	 0.014404	 -0.021240	 0.816794	
543834	 25786	 0.021484	 0.029541	 0.007634	
543853	 25787	 0.023438	 -0.018799	 0.236641	
543872	 25788	 0.005859	 -0.007568	 -0.412214	
543890	 25789	 -0.011719	 -0.000977	 0.030534	
543908	 25790	 0.010254	 -0.006348	 -0.091603	
543928	 25791	 0.013428	 -0.000977	 0.099237	
543946	 25792	 0.005127	 0.007568	 -0.152672	
543965	 25793	 0.001953	 -0.012207	 -0.106870	
543984	 25794	 0.006348	 -0.004639	 -0.091603	
544003	 25795	 0.004395	 -0.005859	 -0.022901	
544021	 25796	 0.001953	 -0.006348	 -0.045802	
544039	 25797	 0.009277	 0.000488	 0.015267	
544059	 25798	 0.008301	 -0.005127	 -0.015267	
544077	 25799	 0.002197	 -0.008301	 0.099237	
544096	 25800	 0.002930	 -0.001465	 0.114504	
544114	 25801	 0.012451	 -0.001465	 0.007634	
