502326	 23570	 0.038818	 -0.125732	 -23.259542	
502344	 23571	 0.233887	 0.054443	 -23.923664	
502363	 23572	 0.630127	 0.110596	 -21.656488	
502381	 23573	 1.573730	 -0.591309	 -32.793892	
502401	 23574	 1.044678	 0.009033	 -28.038168	
502419	 23575	 0.827881	 0.905029	 -25.748091	
503543	 23635	 -0.326660	 0.055176	 -44.946564	
503562	 23636	 0.217773	 0.084229	 -44.152672	
503580	 23637	 -0.070068	 -0.040771	 -37.541985	
503599	 23638	 0.149902	 0.069092	 -29.083969	
503618	 23639	 -0.250977	 0.193848	 -16.854961	
503636	 23640	 -0.080078	 -0.037842	 -12.450381	
503655	 23641	 -0.265381	 0.461182	 -4.167939	
503674	 23642	 -0.422119	 -0.149658	 -4.916030	
503693	 23643	 0.023438	 0.047607	 0.412214	
503711	 23644	 -0.292969	 -0.240723	 -3.916031	
503731	 23645	 -0.135010	 0.075684	 -7.519084	
503749	 23646	 -0.127441	 0.265381	 -6.152672	
503768	 23647	 -0.479004	 -0.213379	 -3.129771	
503786	 23648	 -0.027344	 0.057861	 -1.725191	
503805	 23649	 -0.314209	 0.046387	 -1.549618	
503824	 23650	 -0.034668	 -0.010010	 1.625954	
503842	 23651	 -0.138672	 0.014648	 -1.358779	
503862	 23652	 0.021729	 -0.046875	 0.511450	
503880	 23653	 -0.093262	 -0.005371	 0.740458	
503899	 23654	 -0.279785	 0.138672	 -0.038168	
503918	 23655	 -0.103027	 0.157227	 -1.541985	
503937	 23656	 -0.354004	 -0.181396	 -3.641221	
503955	 23657	 -0.198975	 0.193848	 5.488550	
503973	 23658	 -0.291504	 -0.054199	 -2.435115	
503993	 23659	 -0.189941	 0.041016	 -0.229008	
504011	 23660	 -0.089111	 -0.064697	 0.419847	
504030	 23661	 -0.235840	 0.177490	 -3.297710	
504049	 23662	 -0.138672	 -0.063477	 3.015267	
504068	 23663	 -0.110596	 -0.250244	 -0.473282	
504086	 23664	 -0.199951	 0.266602	 -1.274809	
504105	 23665	 -0.286377	 0.076904	 -2.061069	
504124	 23666	 -0.117920	 -0.134033	 -1.099237	
504142	 23667	 -0.043701	 0.027344	 -0.839695	
504161	 23668	 -0.231445	 0.018555	 -0.305344	
504180	 23669	 -0.183350	 0.026123	 -1.648855	
504199	 23670	 -0.203857	 0.014648	 0.519084	
504217	 23671	 -0.183838	 0.018311	 -0.015267	
504237	 23672	 -0.130127	 -0.027588	 -0.793893	
504255	 23673	 -0.265137	 0.125732	 0.343511	
504273	 23674	 -0.142578	 0.036133	 -1.213740	
504292	 23675	 -0.083008	 0.001953	 0.320611	
504311	 23676	 0.020996	 0.044922	 -0.053435	
504330	 23677	 0.021240	 -0.029297	 -0.099237	
504348	 23678	 0.004639	 0.007812	 -0.175573	
504368	 23679	 -0.041748	 -0.017090	 -0.068702	
504386	 23680	 0.002686	 0.032959	 0.183206	
504404	 23681	 0.008301	 -0.009521	 -0.083969	
504424	 23682	 0.005859	 -0.003906	 0.015267	
504442	 23683	 -0.000732	 -0.028564	 -0.045802	
504461	 23684	 -0.049072	 -0.018799	 -0.068702	
504479	 23685	 -0.034180	 -0.011230	 0.114504	
504499	 23686	 -0.031250	 0.004150	 -0.328244	
504517	 23687	 -0.028809	 -0.021240	 -0.099237	
504536	 23688	 -0.010986	 -0.000488	 0.190840	
504555	 23689	 0.001709	 0.003418	 -0.129771	
504573	 23690	 0.003174	 0.015137	 0.083969	
504592	 23691	 -0.011230	 0.001465	 -0.007634	
504611	 23692	 -0.006104	 -0.001953	 -0.167939	
504630	 23693	 0.001709	 0.000732	 -0.282443	
504648	 23694	 0.011963	 0.010742	 -0.671756	
504667	 23695	 0.001953	 -0.003174	 -0.496183	
504686	 23696	 -0.091309	 0.039062	 -0.419847	
504705	 23697	 0.218994	 -0.113281	 -0.931298	
504723	 23698	 0.666992	 -0.132812	 -3.763359	
504742	 23699	 0.254883	 -0.123779	 -1.717557	
504761	 23700	 0.138428	 -0.086182	 -3.229008	
504779	 23701	 0.167969	 0.117188	 -4.816794	
504798	 23702	 0.114990	 -0.137207	 -4.793893	
504817	 23703	 0.039307	 0.016846	 -7.702290	
504836	 23704	 -0.145996	 -0.018311	 -9.335877	
504854	 23705	 -0.126953	 0.052490	 -4.900764	
504873	 23706	 -0.350586	 0.087891	 -5.755725	
504892	 23707	 -0.313232	 -0.006348	 -5.145038	
504910	 23708	 -0.047607	 0.123291	 -4.435114	
504930	 23709	 0.472168	 -0.282715	 -1.297710	
504948	 23710	 0.515381	 -0.222168	 -13.366412	
504967	 23711	 0.833740	 -0.302734	 -12.221375	
